Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
8201	4.5000	0.9579	0.9611
8202	3.5000	0.7450	0.7475
8203	4.5000	0.9579	0.9611
8204	4.5000	0.9579	0.9611
8205	4.5000	0.9579	0.9611
8206	3.5000	0.7450	0.7475
8207	4.5000	0.9579	0.9611
8208	3.5000	0.7450	0.7475
8209	3.5000	0.7450	0.7475
8210	4.5000	0.9579	0.9611
8211	4.5000	0.9579	0.9611
8212	4.5000	0.9579	0.9611
8213	4.5000	0.9579	0.9611
8214	4.5000	0.9579	0.9611
8215	4.5000	0.9579	0.9611
8216	4.5000	0.9579	0.9611
8217	4.5000	0.9579	0.9611
8218	4.5000	0.9579	0.9611
8219	3.5000	0.7450	0.7475
8220	4.5000	0.9579	0.9611
8221	4.5000	0.9579	0.9611
8222	4.5000	0.9579	0.9611
8223	3.5000	0.7450	0.7475
8224	4.5000	0.9579	0.9611
8225	4.5000	0.9579	0.9611
8226	4.5000	0.9579	0.9611
8227	3.5000	0.7450	0.7475
8228	4.5000	0.9579	0.9611
8229	4.5000	0.9579	0.9611
8230	3.5000	0.7450	0.7475
8231	4.5000	0.9579	0.9611
8232	3.5000	0.7450	0.7475
8233	3.5000	0.7450	0.7475
8234	4.5000	0.9579	0.9611
8235	4.5000	0.9579	0.9611
8236	4.5000	0.9579	0.9611
8237	3.5000	0.7450	0.7475
8238	3.5000	0.7450	0.7475
8239	4.5000	0.9579	0.9611
8240	4.5000	0.9579	0.9611
8241	4.5000	0.9579	0.9611
8242	3.5000	0.7450	0.7475
8243	4.5000	0.9579	0.9611
8244	4.5000	0.9579	0.9611
8245	4.5000	0.9579	0.9611
8246	3.5000	0.7450	0.7475
8247	4.5000	0.9579	0.9611
8248	4.5000	0.9579	0.9611
8249	3.5000	0.7450	0.7475
8250	4.5000	0.9579	0.9611
8251	4.5000	0.9579	0.9611
8252	4.5000	0.9579	0.9611
8253	4.5000	0.9579	0.9611
8254	4.5000	0.9579	0.9611
8255	2.5000	0.5321	0.5340
8256	4.5000	0.9579	0.9611
8257	4.5000	0.9579	0.9611
8258	4.5000	0.9579	0.9611
8259	4.5000	0.9579	0.9611
8260	4.5000	0.9579	0.9611
8261	4.5000	0.9579	0.9611
8262	4.5000	0.9579	0.9611
8263	4.5000	0.9579	0.9611
8264	4.5000	0.9579	0.9611
8265	3.5000	0.7450	0.7475
8266	4.5000	0.9579	0.9611
8267	2.5000	0.5321	0.5340
8268	4.5000	0.9579	0.9611
8269	4.5000	0.9579	0.9611
8270	3.5000	0.7450	0.7475
8271	4.5000	0.9579	0.9611
8272	4.5000	0.9579	0.9611
8273	4.5000	0.9579	0.9611
8274	3.5000	0.7450	0.7475
8275	4.5000	0.9579	0.9611
8276	3.5000	0.7450	0.7475
8277	4.5000	0.9579	0.9611
8278	4.5000	0.9579	0.9611
8279	4.5000	0.9579	0.9611
8280	4.5000	0.9579	0.9611
8281	4.5000	0.9579	0.9611
8282	4.5000	0.9579	0.9611
8283	4.5000	0.9579	0.9611
8284	3.5000	0.7450	0.7475
8285	4.5000	0.9579	0.9611
8286	4.5000	0.9579	0.9611
8287	4.5000	0.9579	0.9611
8288	4.5000	0.9579	0.9611
8289	3.5000	0.7450	0.7475
8290	4.5000	0.9579	0.9611
8291	4.5000	0.9579	0.9611
8292	2.5000	0.5321	0.5340
8293	4.5000	0.9579	0.9611
8294	4.5000	0.9579	0.9611
8295	4.5000	0.9579	0.9611
8296	4.5000	0.9579	0.9611
8297	4.5000	0.9579	0.9611
8298	3.5000	0.7450	0.7475
8299	4.5000	0.9579	0.9611
8300	4.5000	0.9579	0.9611
8301	3.5000	0.7450	0.7475
8302	3.5000	0.7450	0.7475
8303	3.5000	0.7450	0.7475
8304	3.5000	0.7450	0.7475
8305	4.5000	0.9579	0.9611
8306	4.5000	0.9579	0.9611
8307	4.5000	0.9579	0.9611
8308	4.5000	0.9579	0.9611
8309	3.5000	0.7450	0.7475
8310	4.5000	0.9579	0.9611
8311	3.5000	0.7450	0.7475
8312	4.5000	0.9579	0.9611
8313	4.5000	0.9579	0.9611
8314	3.5000	0.7450	0.7475
8315	4.5000	0.9579	0.9611
8316	4.5000	0.9579	0.9611
8317	4.5000	0.9579	0.9611
8318	4.5000	0.9579	0.9611
8319	4.5000	0.9579	0.9611
8320	4.5000	0.9579	0.9611
8321	4.5000	0.9579	0.9611
8322	4.5000	0.9579	0.9611
8323	4.5000	0.9579	0.9611
8324	4.5000	0.9579	0.9611
8325	4.5000	0.9579	0.9611
8326	4.5000	0.9579	0.9611
8327	3.5000	0.7450	0.7475
8328	3.5000	0.7450	0.7475
8329	4.5000	0.9579	0.9611
8330	4.5000	0.9579	0.9611
8331	4.5000	0.9579	0.9611
8332	4.5000	0.9579	0.9611
8333	4.5000	0.9579	0.9611
8334	4.5000	0.9579	0.9611
8335	3.5000	0.7450	0.7475
8336	4.5000	0.9579	0.9611
8337	4.5000	0.9579	0.9611
8338	4.5000	0.9579	0.9611
8339	4.5000	0.9579	0.9611
8340	3.5000	0.7450	0.7475
8341	3.5000	0.7450	0.7475
8342	4.5000	0.9579	0.9611
8343	4.5000	0.9579	0.9611
8344	3.5000	0.7450	0.7475
8345	4.5000	0.9579	0.9611
8346	3.5000	0.7450	0.7475
8347	3.5000	0.7450	0.7475
8348	4.5000	0.9579	0.9611
8349	4.5000	0.9579	0.9611
8350	3.5000	0.7450	0.7475
8351	4.5000	0.9579	0.9611
8352	4.5000	0.9579	0.9611
8353	4.5000	0.9579	0.9611
8354	4.5000	0.9579	0.9611
8355	2.5000	0.5321	0.5340
8356	4.5000	0.9579	0.9611
8357	4.5000	0.9579	0.9611
8358	4.5000	0.9579	0.9611
8359	3.5000	0.7450	0.7475
8360	3.5000	0.7450	0.7475
8361	4.5000	0.9579	0.9611
8362	3.5000	0.7450	0.7475
8363	4.5000	0.9579	0.9611
8364	4.5000	0.9579	0.9611
8365	4.5000	0.9579	0.9611
8366	4.5000	0.9579	0.9611
8367	4.5000	0.9579	0.9611
8368	3.5000	0.7450	0.7475
8369	4.5000	0.9579	0.9611
8370	4.5000	0.9579	0.9611
8371	3.5000	0.7450	0.7475
8372	4.5000	0.9579	0.9611
8373	4.5000	0.9579	0.9611
8374	4.5000	0.9579	0.9611
8375	4.5000	0.9579	0.9611
8376	3.5000	0.7450	0.7475
8377	4.5000	0.9579	0.9611
8378	4.5000	0.9579	0.9611
8379	3.5000	0.7450	0.7475
8380	4.5000	0.9579	0.9611
8381	3.5000	0.7450	0.7475
8382	4.5000	0.9579	0.9611
8383	4.5000	0.9579	0.9611
8384	4.5000	0.9579	0.9611
8385	4.5000	0.9579	0.9611
8386	4.5000	0.9579	0.9611
8387	4.5000	0.9579	0.9611
8388	3.5000	0.7450	0.7475
8389	3.5000	0.7450	0.7475
8390	4.5000	0.9579	0.9611
8391	4.5000	0.9579	0.9611
8392	4.5000	0.9579	0.9611
8393	4.5000	0.9579	0.9611
8394	4.5000	0.9579	0.9611
8395	4.5000	0.9579	0.9611
8396	4.5000	0.9579	0.9611
8397	3.5000	0.7450	0.7475
8398	4.5000	0.9579	0.9611
8399	4.5000	0.9579	0.9611
8400	3.5000	0.7450	0.7475
8401	4.5000	0.9579	0.9611
8402	4.5000	0.9579	0.9611
8403	4.5000	0.9579	0.9611
8404	3.5000	0.7450	0.7475
8405	4.5000	0.9579	0.9611
8406	3.5000	0.7450	0.7475
8407	4.5000	0.9579	0.9611
8408	3.5000	0.7450	0.7475
8409	3.5000	0.7450	0.7475
8410	3.5000	0.7450	0.7475
8411	4.5000	0.9579	0.9611
8412	4.5000	0.9579	0.9611
8413	4.5000	0.9579	0.9611
8414	3.5000	0.7450	0.7475
8415	4.5000	0.9579	0.9611
8416	4.5000	0.9579	0.9611
8417	4.5000	0.9579	0.9611
8418	4.5000	0.9579	0.9611
8419	4.5000	0.9579	0.9611
8420	4.5000	0.9579	0.9611
8421	4.5000	0.9579	0.9611
8422	4.5000	0.9579	0.9611
8423	4.5000	0.9579	0.9611
8424	4.5000	0.9579	0.9611
8425	4.5000	0.9579	0.9611
8426	3.5000	0.7450	0.7475
8427	3.5000	0.7450	0.7475
8428	4.5000	0.9579	0.9611
8429	4.5000	0.9579	0.9611
8430	4.5000	0.9579	0.9611
8431	4.5000	0.9579	0.9611
8432	4.5000	0.9579	0.9611
8433	3.5000	0.7450	0.7475
8434	4.5000	0.9579	0.9611
8435	3.5000	0.7450	0.7475
8436	4.5000	0.9579	0.9611
8437	4.5000	0.9579	0.9611
8438	2.5000	0.5321	0.5340
8439	4.5000	0.9579	0.9611
8440	4.5000	0.9579	0.9611
8441	4.5000	0.9579	0.9611
8442	4.5000	0.9579	0.9611
8443	3.5000	0.7450	0.7475
8444	2.5000	0.5321	0.5340
8445	3.5000	0.7450	0.7475
8446	4.5000	0.9579	0.9611
8447	3.5000	0.7450	0.7475
8448	4.5000	0.9579	0.9611
8449	4.5000	0.9579	0.9611
8450	4.5000	0.9579	0.9611
8451	3.5000	0.7450	0.7475
8452	4.5000	0.9579	0.9611
8453	4.5000	0.9579	0.9611
8454	3.5000	0.7450	0.7475
8455	3.5000	0.7450	0.7475
8456	4.5000	0.9579	0.9611
8457	4.5000	0.9579	0.9611
8458	4.5000	0.9579	0.9611
8459	4.5000	0.9579	0.9611
8460	4.5000	0.9579	0.9611
8461	4.5000	0.9579	0.9611
8462	4.5000	0.9579	0.9611
8463	4.5000	0.9579	0.9611
8464	4.5000	0.9579	0.9611
8465	4.5000	0.9579	0.9611
8466	4.5000	0.9579	0.9611
8467	4.5000	0.9579	0.9611
8468	2.5000	0.5321	0.5340
8469	4.5000	0.9579	0.9611
8470	4.5000	0.9579	0.9611
8471	4.5000	0.9579	0.9611
8472	4.5000	0.9579	0.9611
8473	3.5000	0.7450	0.7475
8474	3.5000	0.7450	0.7475
8475	4.5000	0.9579	0.9611
8476	3.5000	0.7450	0.7475
8477	2.5000	0.5321	0.5340
8478	4.5000	0.9579	0.9611
8479	4.5000	0.9579	0.9611
8480	3.5000	0.7450	0.7475
8481	3.5000	0.7450	0.7475
8482	4.5000	0.9579	0.9611
8483	2.5000	0.5321	0.5340
8484	4.5000	0.9579	0.9611
8485	4.5000	0.9579	0.9611
8486	3.5000	0.7450	0.7475
8487	4.5000	0.9579	0.9611
8488	2.5000	0.5321	0.5340
8489	4.5000	0.9579	0.9611
8490	4.5000	0.9579	0.9611
8491	4.5000	0.9579	0.9611
8492	4.5000	0.9579	0.9611
8493	4.5000	0.9579	0.9611
8494	4.5000	0.9579	0.9611
8495	4.5000	0.9579	0.9611
8496	4.5000	0.9579	0.9611
8497	4.5000	0.9579	0.9611
8498	3.5000	0.7450	0.7475
8499	4.5000	0.9579	0.9611
8500	3.5000	0.7450	0.7475
8501	3.5000	0.7450	0.7475
8502	4.5000	0.9579	0.9611
8503	4.5000	0.9579	0.9611
8504	3.5000	0.7450	0.7475
8505	3.5000	0.7450	0.7475
8506	3.5000	0.7450	0.7475
8507	4.5000	0.9579	0.9611
8508	4.5000	0.9579	0.9611
8509	4.5000	0.9579	0.9611
8510	2.5000	0.5321	0.5340
8511	4.5000	0.9579	0.9611
8512	4.5000	0.9579	0.9611
8513	4.5000	0.9579	0.9611
8514	4.5000	0.9579	0.9611
8515	3.5000	0.7450	0.7475
8516	4.5000	0.9579	0.9611
8517	3.5000	0.7450	0.7475
8518	3.5000	0.7450	0.7475
8519	3.5000	0.7450	0.7475
8520	4.5000	0.9579	0.9611
8521	4.5000	0.9579	0.9611
8522	4.5000	0.9579	0.9611
8523	3.5000	0.7450	0.7475
8524	4.5000	0.9579	0.9611
8525	3.5000	0.7450	0.7475
8526	4.5000	0.9579	0.9611
8527	4.5000	0.9579	0.9611
8528	4.5000	0.9579	0.9611
8529	4.5000	0.9579	0.9611
8530	4.5000	0.9579	0.9611
8531	4.5000	0.9579	0.9611
8532	4.5000	0.9579	0.9611
8533	4.5000	0.9579	0.9611
8534	4.5000	0.9579	0.9611
8535	4.5000	0.9579	0.9611
8536	4.5000	0.9579	0.9611
8537	3.5000	0.7450	0.7475
8538	4.5000	0.9579	0.9611
8539	4.5000	0.9579	0.9611
8540	4.5000	0.9579	0.9611
8541	4.5000	0.9579	0.9611
8542	4.5000	0.9579	0.9611
8543	3.5000	0.7450	0.7475
8544	4.5000	0.9579	0.9611
8545	4.5000	0.9579	0.9611
8546	4.5000	0.9579	0.9611
8547	3.5000	0.7450	0.7475
8548	3.5000	0.7450	0.7475
8549	4.5000	0.9579	0.9611
8550	3.5000	0.7450	0.7475
8551	3.5000	0.7450	0.7475
8552	2.5000	0.5321	0.5340
8553	3.5000	0.7450	0.7475
8554	4.5000	0.9579	0.9611
8555	4.5000	0.9579	0.9611
8556	3.5000	0.7450	0.7475
8557	4.5000	0.9579	0.9611
8558	4.5000	0.9579	0.9611
8559	3.5000	0.7450	0.7475
8560	4.5000	0.9579	0.9611
8561	4.5000	0.9579	0.9611
8562	4.5000	0.9579	0.9611
8563	4.5000	0.9579	0.9611
8564	4.5000	0.9579	0.9611
8565	4.5000	0.9579	0.9611
8566	3.5000	0.7450	0.7475
8567	4.5000	0.9579	0.9611
8568	3.5000	0.7450	0.7475
8569	4.5000	0.9579	0.9611
8570	3.5000	0.7450	0.7475
8571	4.5000	0.9579	0.9611
8572	4.5000	0.9579	0.9611
8573	4.5000	0.9579	0.9611
8574	4.5000	0.9579	0.9611
8575	4.5000	0.9579	0.9611
8576	4.5000	0.9579	0.9611
8577	4.5000	0.9579	0.9611
8578	3.5000	0.7450	0.7475
8579	4.5000	0.9579	0.9611
8580	4.5000	0.9579	0.9611
8581	3.5000	0.7450	0.7475
8582	4.5000	0.9579	0.9611
8583	3.5000	0.7450	0.7475
8584	4.5000	0.9579	0.9611
8585	4.5000	0.9579	0.9611
8586	4.5000	0.9579	0.9611
8587	3.5000	0.7450	0.7475
8588	3.5000	0.7450	0.7475
8589	4.5000	0.9579	0.9611
8590	4.5000	0.9579	0.9611
8591	3.5000	0.7450	0.7475
8592	4.5000	0.9579	0.9611
8593	3.5000	0.7450	0.7475
8594	3.5000	0.7450	0.7475
8595	2.5000	0.5321	0.5340
8596	3.5000	0.7450	0.7475
8597	4.5000	0.9579	0.9611
8598	4.5000	0.9579	0.9611
8599	4.5000	0.9579	0.9611
8600	4.5000	0.9579	0.9611
8601	4.5000	0.9579	0.9611
8602	4.5000	0.9579	0.9611
8603	3.5000	0.7450	0.7475
8604	4.5000	0.9579	0.9611
8605	3.5000	0.7450	0.7475
8606	3.5000	0.7450	0.7475
8607	4.5000	0.9579	0.9611
8608	0.5000	0.1064	0.1068
8609	4.5000	0.9579	0.9611
8610	4.5000	0.9579	0.9611
8611	4.5000	0.9579	0.9611
8612	4.5000	0.9579	0.9611
8613	2.5000	0.5321	0.5340
8614	4.5000	0.9579	0.9611
8615	2.5000	0.5321	0.5340
8616	4.5000	0.9579	0.9611
8617	4.5000	0.9579	0.9611
8618	4.5000	0.9579	0.9611
8619	4.5000	0.9579	0.9611
8620	3.5000	0.7450	0.7475
8621	4.5000	0.9579	0.9611
8622	4.5000	0.9579	0.9611
8623	4.5000	0.9579	0.9611
8624	4.5000	0.9579	0.9611
8625	2.5000	0.5321	0.5340
8626	4.5000	0.9579	0.9611
8627	3.5000	0.7450	0.7475
8628	4.5000	0.9579	0.9611
8629	4.5000	0.9579	0.9611
8630	3.5000	0.7450	0.7475
8631	4.5000	0.9579	0.9611
8632	4.5000	0.9579	0.9611
8633	3.5000	0.7450	0.7475
8634	3.5000	0.7450	0.7475
8635	3.5000	0.7450	0.7475
8636	4.5000	0.9579	0.9611
8637	2.5000	0.5321	0.5340
8638	4.5000	0.9579	0.9611
8639	3.5000	0.7450	0.7475
8640	4.5000	0.9579	0.9611
8641	3.5000	0.7450	0.7475
8642	4.5000	0.9579	0.9611
8643	4.5000	0.9579	0.9611
8644	4.5000	0.9579	0.9611
8645	3.5000	0.7450	0.7475
8646	4.5000	0.9579	0.9611
8647	4.5000	0.9579	0.9611
8648	4.5000	0.9579	0.9611
8649	3.5000	0.7450	0.7475
8650	4.5000	0.9579	0.9611
8651	4.5000	0.9579	0.9611
8652	4.5000	0.9579	0.9611
8653	4.5000	0.9579	0.9611
8654	4.5000	0.9579	0.9611
8655	4.5000	0.9579	0.9611
8656	4.5000	0.9579	0.9611
8657	4.5000	0.9579	0.9611
8658	4.5000	0.9579	0.9611
8659	3.5000	0.7450	0.7475
8660	4.5000	0.9579	0.9611
8661	2.5000	0.5321	0.5340
8662	4.5000	0.9579	0.9611
8663	4.5000	0.9579	0.9611
8664	4.5000	0.9579	0.9611
8665	4.5000	0.9579	0.9611
8666	4.5000	0.9579	0.9611
8667	2.5000	0.5321	0.5340
8668	4.5000	0.9579	0.9611
8669	4.5000	0.9579	0.9611
8670	3.5000	0.7450	0.7475
8671	4.5000	0.9579	0.9611
8672	2.5000	0.5321	0.5340
8673	4.5000	0.9579	0.9611
8674	3.5000	0.7450	0.7475
8675	4.5000	0.9579	0.9611
8676	2.5000	0.5321	0.5340
8677	4.5000	0.9579	0.9611
8678	4.5000	0.9579	0.9611
8679	4.5000	0.9579	0.9611
8680	4.5000	0.9579	0.9611
8681	4.5000	0.9579	0.9611
8682	3.5000	0.7450	0.7475
8683	4.5000	0.9579	0.9611
8684	3.5000	0.7450	0.7475
8685	4.5000	0.9579	0.9611
8686	4.5000	0.9579	0.9611
8687	4.5000	0.9579	0.9611
8688	4.5000	0.9579	0.9611
8689	3.5000	0.7450	0.7475
8690	4.5000	0.9579	0.9611
8691	4.5000	0.9579	0.9611
8692	3.5000	0.7450	0.7475
8693	4.5000	0.9579	0.9611
8694	3.5000	0.7450	0.7475
8695	4.5000	0.9579	0.9611
8696	4.5000	0.9579	0.9611
8697	4.5000	0.9579	0.9611
8698	4.5000	0.9579	0.9611
8699	3.5000	0.7450	0.7475
8700	2.5000	0.5321	0.5340
8701	4.5000	0.9579	0.9611
8702	4.5000	0.9579	0.9611
8703	4.5000	0.9579	0.9611
8704	4.5000	0.9579	0.9611
8705	3.5000	0.7450	0.7475
8706	4.5000	0.9579	0.9611
8707	4.5000	0.9579	0.9611
8708	4.5000	0.9579	0.9611
8709	4.5000	0.9579	0.9611
8710	4.5000	0.9579	0.9611
8711	3.5000	0.7450	0.7475
8712	4.5000	0.9579	0.9611
8713	4.5000	0.9579	0.9611
8714	3.5000	0.7450	0.7475
8715	4.5000	0.9579	0.9611
8716	4.5000	0.9579	0.9611
8717	4.5000	0.9579	0.9611
8718	3.5000	0.7450	0.7475
8719	4.5000	0.9579	0.9611
8720	4.5000	0.9579	0.9611
8721	4.5000	0.9579	0.9611
8722	3.5000	0.7450	0.7475
8723	4.5000	0.9579	0.9611
8724	4.5000	0.9579	0.9611
8725	4.5000	0.9579	0.9611
8726	4.5000	0.9579	0.9611
8727	4.5000	0.9579	0.9611
8728	3.5000	0.7450	0.7475
8729	4.5000	0.9579	0.9611
8730	4.5000	0.9579	0.9611
8731	3.5000	0.7450	0.7475
8732	4.5000	0.9579	0.9611
8733	4.5000	0.9579	0.9611
8734	4.5000	0.9579	0.9611
8735	4.5000	0.9579	0.9611
8736	4.5000	0.9579	0.9611
8737	3.5000	0.7450	0.7475
8738	4.5000	0.9579	0.9611
8739	4.5000	0.9579	0.9611
8740	4.5000	0.9579	0.9611
8741	4.5000	0.9579	0.9611
8742	4.5000	0.9579	0.9611
8743	4.5000	0.9579	0.9611
8744	4.5000	0.9579	0.9611
8745	4.5000	0.9579	0.9611
8746	3.5000	0.7450	0.7475
8747	4.5000	0.9579	0.9611
8748	4.5000	0.9579	0.9611
8749	4.5000	0.9579	0.9611
8750	4.5000	0.9579	0.9611
8751	4.5000	0.9579	0.9611
8752	3.5000	0.7450	0.7475
8753	3.5000	0.7450	0.7475
8754	3.5000	0.7450	0.7475
8755	4.5000	0.9579	0.9611
8756	4.5000	0.9579	0.9611
8757	4.5000	0.9579	0.9611
8758	4.5000	0.9579	0.9611
8759	4.5000	0.9579	0.9611
8760	4.5000	0.9579	0.9611
8761	4.5000	0.9579	0.9611
8762	4.5000	0.9579	0.9611
8763	4.5000	0.9579	0.9611
8764	4.5000	0.9579	0.9611
8765	4.5000	0.9579	0.9611
8766	1.5000	0.3193	0.3204
8767	4.5000	0.9579	0.9611
8768	4.5000	0.9579	0.9611
8769	4.5000	0.9579	0.9611
8770	3.5000	0.7450	0.7475
8771	4.5000	0.9579	0.9611
8772	2.5000	0.5321	0.5340
8773	4.5000	0.9579	0.9611
8774	4.5000	0.9579	0.9611
8775	3.5000	0.7450	0.7475
8776	4.5000	0.9579	0.9611
8777	2.5000	0.5321	0.5340
8778	3.5000	0.7450	0.7475
8779	4.5000	0.9579	0.9611
8780	4.5000	0.9579	0.9611
8781	4.5000	0.9579	0.9611
8782	4.5000	0.9579	0.9611
8783	4.5000	0.9579	0.9611
8784	4.5000	0.9579	0.9611
8785	4.5000	0.9579	0.9611
8786	3.5000	0.7450	0.7475
8787	4.5000	0.9579	0.9611
8788	3.5000	0.7450	0.7475
8789	3.5000	0.7450	0.7475
8790	4.5000	0.9579	0.9611
8791	4.5000	0.9579	0.9611
8792	4.5000	0.9579	0.9611
8793	4.5000	0.9579	0.9611
8794	3.5000	0.7450	0.7475
8795	4.5000	0.9579	0.9611
8796	4.5000	0.9579	0.9611
8797	4.5000	0.9579	0.9611
8798	4.5000	0.9579	0.9611
8799	4.5000	0.9579	0.9611
8800	4.5000	0.9579	0.9611
8801	4.5000	0.9579	0.9611
8802	4.5000	0.9579	0.9611
8803	4.5000	0.9579	0.9611
8804	4.5000	0.9579	0.9611
8805	3.5000	0.7450	0.7475
8806	3.5000	0.7450	0.7475
8807	3.5000	0.7450	0.7475
8808	3.5000	0.7450	0.7475
8809	4.5000	0.9579	0.9611
8810	3.5000	0.7450	0.7475
8811	2.5000	0.5321	0.5340
8812	4.5000	0.9579	0.9611
8813	3.5000	0.7450	0.7475
8814	4.5000	0.9579	0.9611
8815	4.5000	0.9579	0.9611
8816	4.5000	0.9579	0.9611
8817	4.5000	0.9579	0.9611
8818	3.5000	0.7450	0.7475
8819	4.5000	0.9579	0.9611
8820	3.5000	0.7450	0.7475
8821	4.5000	0.9579	0.9611
8822	4.5000	0.9579	0.9611
8823	4.5000	0.9579	0.9611
8824	3.5000	0.7450	0.7475
8825	3.5000	0.7450	0.7475
8826	3.5000	0.7450	0.7475
8827	3.5000	0.7450	0.7475
8828	4.5000	0.9579	0.9611
8829	4.5000	0.9579	0.9611
8830	4.5000	0.9579	0.9611
8831	4.5000	0.9579	0.9611
8832	4.5000	0.9579	0.9611
8833	3.5000	0.7450	0.7475
8834	3.5000	0.7450	0.7475
8835	4.5000	0.9579	0.9611
8836	3.5000	0.7450	0.7475
8837	4.5000	0.9579	0.9611
8838	3.5000	0.7450	0.7475
8839	4.5000	0.9579	0.9611
8840	2.5000	0.5321	0.5340
8841	4.5000	0.9579	0.9611
8842	4.5000	0.9579	0.9611
8843	4.5000	0.9579	0.9611
8844	3.5000	0.7450	0.7475
8845	4.5000	0.9579	0.9611
8846	4.5000	0.9579	0.9611
8847	4.5000	0.9579	0.9611
8848	4.5000	0.9579	0.9611
8849	4.5000	0.9579	0.9611
8850	4.5000	0.9579	0.9611
8851	4.5000	0.9579	0.9611
8852	3.5000	0.7450	0.7475
8853	4.5000	0.9579	0.9611
8854	4.5000	0.9579	0.9611
8855	4.5000	0.9579	0.9611
8856	4.5000	0.9579	0.9611
8857	1.5000	0.3193	0.3204
8858	4.5000	0.9579	0.9611
8859	4.5000	0.9579	0.9611
8860	4.5000	0.9579	0.9611
8861	4.5000	0.9579	0.9611
8862	4.5000	0.9579	0.9611
8863	3.5000	0.7450	0.7475
8864	4.5000	0.9579	0.9611
8865	4.5000	0.9579	0.9611
8866	2.5000	0.5321	0.5340
8867	4.5000	0.9579	0.9611
8868	4.5000	0.9579	0.9611
8869	3.5000	0.7450	0.7475
8870	4.5000	0.9579	0.9611
8871	4.5000	0.9579	0.9611
8872	4.5000	0.9579	0.9611
8873	4.5000	0.9579	0.9611
8874	4.5000	0.9579	0.9611
8875	4.5000	0.9579	0.9611
8876	4.5000	0.9579	0.9611
8877	3.5000	0.7450	0.7475
8878	3.5000	0.7450	0.7475
8879	4.5000	0.9579	0.9611
8880	4.5000	0.9579	0.9611
8881	3.5000	0.7450	0.7475
8882	2.5000	0.5321	0.5340
8883	4.5000	0.9579	0.9611
8884	4.5000	0.9579	0.9611
8885	4.5000	0.9579	0.9611
8886	2.5000	0.5321	0.5340
8887	3.5000	0.7450	0.7475
8888	4.5000	0.9579	0.9611
8889	2.5000	0.5321	0.5340
8890	4.5000	0.9579	0.9611
8891	4.5000	0.9579	0.9611
8892	3.5000	0.7450	0.7475
8893	4.5000	0.9579	0.9611
8894	4.5000	0.9579	0.9611
8895	4.5000	0.9579	0.9611
8896	3.5000	0.7450	0.7475
8897	1.5000	0.3193	0.3204
8898	4.5000	0.9579	0.9611
8899	4.5000	0.9579	0.9611
8900	4.5000	0.9579	0.9611
8901	4.5000	0.9579	0.9611
8902	4.5000	0.9579	0.9611
8903	3.5000	0.7450	0.7475
8904	4.5000	0.9579	0.9611
8905	4.5000	0.9579	0.9611
8906	2.5000	0.5321	0.5340
8907	4.5000	0.9579	0.9611
8908	4.5000	0.9579	0.9611
8909	3.5000	0.7450	0.7475
8910	4.5000	0.9579	0.9611
8911	4.5000	0.9579	0.9611
8912	4.5000	0.9579	0.9611
8913	4.5000	0.9579	0.9611
8914	3.5000	0.7450	0.7475
8915	2.5000	0.5321	0.5340
8916	4.5000	0.9579	0.9611
8917	4.5000	0.9579	0.9611
8918	3.5000	0.7450	0.7475
8919	4.5000	0.9579	0.9611
8920	3.5000	0.7450	0.7475
8921	4.5000	0.9579	0.9611
8922	4.5000	0.9579	0.9611
8923	4.5000	0.9579	0.9611
8924	4.5000	0.9579	0.9611
8925	3.5000	0.7450	0.7475
8926	4.5000	0.9579	0.9611
8927	4.5000	0.9579	0.9611
8928	4.5000	0.9579	0.9611
8929	4.5000	0.9579	0.9611
8930	4.5000	0.9579	0.9611
8931	4.5000	0.9579	0.9611
8932	2.5000	0.5321	0.5340
8933	3.5000	0.7450	0.7475
8934	4.5000	0.9579	0.9611
8935	4.5000	0.9579	0.9611
8936	3.5000	0.7450	0.7475
8937	4.5000	0.9579	0.9611
8938	4.5000	0.9579	0.9611
8939	4.5000	0.9579	0.9611
8940	4.5000	0.9579	0.9611
8941	4.5000	0.9579	0.9611
8942	3.5000	0.7450	0.7475
8943	4.5000	0.9579	0.9611
8944	4.5000	0.9579	0.9611
8945	4.5000	0.9579	0.9611
8946	2.5000	0.5321	0.5340
8947	2.5000	0.5321	0.5340
8948	4.5000	0.9579	0.9611
8949	3.5000	0.7450	0.7475
8950	4.5000	0.9579	0.9611
8951	4.5000	0.9579	0.9611
8952	4.5000	0.9579	0.9611
8953	3.5000	0.7450	0.7475
8954	4.5000	0.9579	0.9611
8955	4.5000	0.9579	0.9611
8956	4.5000	0.9579	0.9611
8957	4.5000	0.9579	0.9611
8958	4.5000	0.9579	0.9611
8959	4.5000	0.9579	0.9611
8960	4.5000	0.9579	0.9611
8961	4.5000	0.9579	0.9611
8962	3.5000	0.7450	0.7475
8963	4.5000	0.9579	0.9611
8964	4.5000	0.9579	0.9611
8965	4.5000	0.9579	0.9611
8966	4.5000	0.9579	0.9611
8967	3.5000	0.7450	0.7475
8968	3.5000	0.7450	0.7475
8969	2.5000	0.5321	0.5340
8970	4.5000	0.9579	0.9611
8971	3.5000	0.7450	0.7475
8972	4.5000	0.9579	0.9611
8973	4.5000	0.9579	0.9611
8974	4.5000	0.9579	0.9611
8975	4.5000	0.9579	0.9611
